106.4260412,11.0658478,"[106.4260412,11.0658478],"
106.426041,11.0662307,"[106.426041,11.0662307],"
106.4259439,11.0667094,"[106.4259439,11.0667094],"
106.4257172,11.0674435,"[106.4257172,11.0674435],"
106.4258139,11.0685925,"[106.4258139,11.0685925],"
106.426262,11.069569,"[106.426262,11.069569],"
106.4263554,11.0705847,"[106.4263554,11.0705847],"
106.4266111,11.0719093,"[106.4266111,11.0719093],"
106.4265699,11.0727769,"[106.4265699,11.0727769],"
106.4259964,11.0749764,"[106.4259964,11.0749764],"
106.4257302,11.0760862,"[106.4257302,11.0760862],"
106.4255867,11.0772968,"[106.4255867,11.0772968],"
106.425525,11.0784471,"[106.425525,11.0784471],"
106.4257499,11.0791332,"[106.4257499,11.0791332],"
106.4264906,11.0801143,"[106.4264906,11.0801143],"
106.4268142,11.0804016,"[106.4268142,11.0804016],"
106.4269436,11.0808803,"[106.4269436,11.0808803],"
106.4269433,11.0816782,"[106.4269433,11.0816782],"
106.4269433,11.0816785,"[106.4269433,11.0816785],"
106.42691,11.0858273,"[106.42691,11.0858273],"
106.4266219,11.0917618,"[106.4266219,11.0917618],"
106.4301012,11.0918115,"[106.4301012,11.0918115],"
106.4306483,11.0918192,"[106.4306483,11.0918192],"
106.4307151,11.0932763,"[106.4307151,11.0932763],"
106.4309571,11.0985508,"[106.4309571,11.0985508],"
106.4323046,11.0985353,"[106.4323046,11.0985353],"
106.4329983,11.099808,"[106.4329983,11.099808],"
106.4334732,11.0997839,"[106.4334732,11.0997839],"
106.433975,11.0996847,"[106.433975,11.0996847],"
106.4360335,11.1046703,"[106.4360335,11.1046703],"
106.4373322,11.1079781,"[106.4373322,11.1079781],"
106.4369264,11.1083973,"[106.4369264,11.1083973],"
106.4369897,11.1085743,"[106.4369897,11.1085743],"
106.4373549,11.1097043,"[106.4373549,11.1097043],"
106.4377201,11.1104251,"[106.4377201,11.1104251],"
106.4383678,11.1112442,"[106.4383678,11.1112442],"
106.4394921,11.1125584,"[106.4394921,11.1125584],"
106.4405432,11.1134657,"[106.4405432,11.1134657],"
106.4415649,11.1140418,"[106.4415649,11.1140418],"
106.4418278,11.1142002,"[106.4418278,11.1142002],"
106.442003,11.1143874,"[106.442003,11.1143874],"
106.4420467,11.1147042,"[106.4420467,11.1147042],"
106.4420758,11.1152226,"[106.4420758,11.1152226],"
106.4420756,11.1159856,"[106.4420756,11.1159856],"
106.4423673,11.1175117,"[106.4423673,11.1175117],"
106.4434179,11.1207943,"[106.4434179,11.1207943],"
106.4438558,11.122306,"[106.4438558,11.122306],"
106.4441183,11.1236019,"[106.4441183,11.1236019],"
106.4441163,11.1244592,"[106.4441163,11.1244592],"
106.444014,11.1252245,"[106.444014,11.1252245],"
106.4440344,11.1257481,"[106.4440344,11.1257481],"
106.4442385,11.1261711,"[106.4442385,11.1261711],"
106.4450757,11.1274196,"[106.4450757,11.1274196],"
106.4455434,11.128035,"[106.4455434,11.128035],"
106.4470931,11.1288475,"[106.4470931,11.1288475],"
106.4474835,11.1290533,"[106.4474835,11.1290533],"
106.4476377,11.1290809,"[106.4476377,11.1290809],"
106.4469082,11.1301645,"[106.4469082,11.1301645],"
106.4471374,11.1323536,"[106.4471374,11.1323536],"
106.4473247,11.1344573,"[106.4473247,11.1344573],"
106.4473616,11.1348708,"[106.4473616,11.1348708],"
106.4483854,11.1348503,"[106.4483854,11.1348503],"
106.4494445,11.1348759,"[106.4494445,11.1348759],"
106.4502971,11.1351308,"[106.4502971,11.1351308],"
106.4512271,11.1356913,"[106.4512271,11.1356913],"
106.4532418,11.1374747,"[106.4532418,11.1374747],"
106.4543525,11.1385958,"[106.4543525,11.1385958],"
106.4553343,11.1398186,"[106.4553343,11.1398186],"
106.4562899,11.1412961,"[106.4562899,11.1412961],"
106.4569614,11.1427991,"[106.4569614,11.1427991],"
106.4575295,11.1446843,"[106.4575295,11.1446843],"
106.4577362,11.1456267,"[106.4577362,11.1456267],"
106.4577358,11.1480722,"[106.4577358,11.1480722],"
106.4577872,11.1493459,"[106.4577872,11.1493459],"
106.4578387,11.1501864,"[106.4578387,11.1501864],"
106.4577871,11.1508487,"[106.4577871,11.1508487],"
106.4576577,11.1514855,"[106.4576577,11.1514855],"
106.4574509,11.1518929,"[106.4574509,11.1518929],"
106.4571408,11.1522242,"[106.4571408,11.1522242],"
106.4567015,11.1524279,"[106.4567015,11.1524279],"
106.456314,11.1525296,"[106.456314,11.1525296],"
106.4558749,11.1525042,"[106.4558749,11.1525042],"
106.4552806,11.1522239,"[106.4552806,11.1522239],"
106.4538597,11.1511029,"[106.4538597,11.1511029],"
106.4533173,11.1506953,"[106.4533173,11.1506953],"
106.4529297,11.1505169,"[106.4529297,11.1505169],"
106.4525423,11.1504403,"[106.4525423,11.1504403],"
106.4521289,11.1505422,"[106.4521289,11.1505422],"
106.4516638,11.1508223,"[106.4516638,11.1508223],"
106.4513278,11.1514082,"[106.4513278,11.1514082],"
106.4512243,11.1521978,"[106.4512243,11.1521978],"
106.4512007,11.1547381,"[106.4512007,11.1547381],"
106.4511979,11.1550253,"[106.4511979,11.1550253],"
106.4514303,11.1561206,"[106.4514303,11.1561206],"
106.4518178,11.1570122,"[106.4518178,11.1570122],"
106.4522826,11.1577765,"[106.4522826,11.1577765],"
106.4530061,11.1584644,"[106.4530061,11.1584644],"
106.4540653,11.159025,"[106.4540653,11.159025],"
106.4551762,11.1593817,"[106.4551762,11.1593817],"
106.4558737,11.1594327,"[106.4558737,11.1594327],"
106.4563647,11.1593818,"[106.4563647,11.1593818],"
106.4569073,11.1591271,"[106.4569073,11.1591271],"
106.4576826,11.1583632,"[106.4576826,11.1583632],"
106.4582768,11.1578028,"[106.4582768,11.1578028],"
106.4591038,11.1574717,"[106.4591038,11.1574717],"
106.4597496,11.15737,"[106.4597496,11.15737],"
106.4601889,11.1574465,"[106.4601889,11.1574465],"
106.4606798,11.1576249,"[106.4606798,11.1576249],"
106.461274,11.1581089,"[106.461274,11.1581089],"
106.4619455,11.1590005,"[106.4619455,11.1590005],"
106.462359,11.1594336,"[106.462359,11.1594336],"
106.4626432,11.15951,"[106.4626432,11.15951],"
106.4630308,11.1595357,"[106.4630308,11.1595357],"
106.4633924,11.1594592,"[106.4633924,11.1594592],"
106.4637801,11.1591537,"[106.4637801,11.1591537],"
106.4645812,11.1580328,"[106.4645812,11.1580328],"
106.4653047,11.1568613,"[106.4653047,11.1568613],"
106.4657439,11.1562754,"[106.4657439,11.1562754],"
106.4661574,11.1559188,"[106.4661574,11.1559188],"
106.4666225,11.1556642,"[106.4666225,11.1556642],"
106.4672943,11.1554351,"[106.4672943,11.1554351],"
106.4691287,11.1550276,"[106.4691287,11.1550276],"
106.4701106,11.1547476,"[106.4701106,11.1547476],"
106.4705756,11.1545184,"[106.4705756,11.1545184],"
106.4708082,11.1543655,"[106.4708082,11.1543655],"
106.4710149,11.1540598,"[106.4710149,11.1540598],"
106.4710924,11.1536523,"[106.4710924,11.1536523],"
106.4710668,11.1531428,"[106.4710668,11.1531428],"
106.4709892,11.1527098,"[106.4709892,11.1527098],"
106.4706792,11.1520984,"[106.4706792,11.1520984],"
106.4701627,11.1512579,"[106.4701627,11.1512579],"
106.4695684,11.150417,"[106.4695684,11.150417],"
106.4687006,11.1497656,"[106.4687006,11.1497656],"
106.4673467,11.14843,"[106.4673467,11.14843],"
106.4676109,11.1476551,"[106.4676109,11.1476551],"
106.469428,11.146137,"[106.469428,11.146137],"
106.4706104,11.1445154,"[106.4706104,11.1445154],"
106.4720786,11.1431978,"[106.4720786,11.1431978],"
106.4745953,11.1429016,"[106.4745953,11.1429016],"
106.4760999,11.14186,"[106.4760999,11.14186],"
106.4795999,11.14145,"[106.4795999,11.14145],"
106.4806999,11.14145,"[106.4806999,11.14145],"
106.4816999,11.1416,"[106.4816999,11.1416],"
106.4830999,11.14199,"[106.4830999,11.14199],"
106.4851999,11.14308,"[106.4851999,11.14308],"
106.4861999,11.14341,"[106.4861999,11.14341],"
106.4873999,11.14372,"[106.4873999,11.14372],"
106.4875999,11.14378,"[106.4875999,11.14378],"
106.4879999,11.14385,"[106.4879999,11.14385],"
106.48855,11.1439,"[106.48855,11.1439],"
106.4890999,11.14395,"[106.4890999,11.14395],"
106.4901999,11.14395,"[106.4901999,11.14395],"
106.4914999,11.14374,"[106.4914999,11.14374],"
106.4937999,11.14313,"[106.4937999,11.14313],"
106.4953999,11.14262,"[106.4953999,11.14262],"
106.4978999,11.14125,"[106.4978999,11.14125],"
106.4989999,11.14069,"[106.4989999,11.14069],"
106.5004999,11.14035,"[106.5004999,11.14035],"
106.5011999,11.14025,"[106.5011999,11.14025],"
106.5016999,11.14023,"[106.5016999,11.14023],"
106.5020999,11.14032,"[106.5020999,11.14032],"
106.5025999,11.14052,"[106.5025999,11.14052],"
106.5032999,11.14081,"[106.5032999,11.14081],"
106.5046999,11.14159,"[106.5046999,11.14159],"
106.5050999,11.14179,"[106.5050999,11.14179],"
106.5054999,11.14195,"[106.5054999,11.14195],"
106.5059999,11.14215,"[106.5059999,11.14215],"
106.5062999,11.14223,"[106.5062999,11.14223],"
106.5066999,11.14224,"[106.5066999,11.14224],"
106.5070999,11.14224,"[106.5070999,11.14224],"
106.5072999,11.14221,"[106.5072999,11.14221],"
106.5074999,11.14208,"[106.5074999,11.14208],"
106.5076999,11.14183,"[106.5076999,11.14183],"
106.5077999,11.14161,"[106.5077999,11.14161],"
106.5079999,11.14103,"[106.5079999,11.14103],"
106.5079999,11.14043,"[106.5079999,11.14043],"
106.5082999,11.13974,"[106.5082999,11.13974],"
106.5092999,11.13821,"[106.5092999,11.13821],"
106.5101999,11.13707,"[106.5101999,11.13707],"
106.5106999,11.13651,"[106.5106999,11.13651],"
106.5112999,11.13555,"[106.5112999,11.13555],"
106.5119999,11.13391,"[106.5119999,11.13391],"
106.5126999,11.13224,"[106.5126999,11.13224],"
106.5131999,11.13043,"[106.5131999,11.13043],"
106.5137999,11.12862,"[106.5137999,11.12862],"
106.5141999,11.12775,"[106.5141999,11.12775],"
106.5158999,11.12542,"[106.5158999,11.12542],"
106.5173999,11.12404,"[106.5173999,11.12404],"
106.5192999,11.12278,"[106.5192999,11.12278],"
106.5211999,11.12181,"[106.5211999,11.12181],"
106.5221999,11.12151,"[106.5221999,11.12151],"
106.5233999,11.12132,"[106.5233999,11.12132],"
106.5243999,11.12124,"[106.5243999,11.12124],"
106.5252999,11.12135,"[106.5252999,11.12135],"
106.5257999,11.12149,"[106.5257999,11.12149],"
106.5262999,11.12134,"[106.5262999,11.12134],"
106.5266999,11.12104,"[106.5266999,11.12104],"
106.5267999,11.12067,"[106.5267999,11.12067],"
106.5269999,11.12023,"[106.5269999,11.12023],"
106.5269999,11.1196,"[106.5269999,11.1196],"
106.5268999,11.11899,"[106.5268999,11.11899],"
106.5268999,11.11833,"[106.5268999,11.11833],"
106.5269999,11.11752,"[106.5269999,11.11752],"
106.5271999,11.11704,"[106.5271999,11.11704],"
106.5274999,11.11626,"[106.5274999,11.11626],"
106.5277999,11.11497,"[106.5277999,11.11497],"
106.5277999,11.11415,"[106.5277999,11.11415],"
106.5275999,11.1133,"[106.5275999,11.1133],"
106.5273999,11.11219,"[106.5273999,11.11219],"
106.5269999,11.10967,"[106.5269999,11.10967],"
106.5266999,11.10698,"[106.5266999,11.10698],"
106.5262999,11.10586,"[106.5262999,11.10586],"
106.5252999,11.10449,"[106.5252999,11.10449],"
106.5240999,11.10362,"[106.5240999,11.10362],"
106.5223999,11.10323,"[106.5223999,11.10323],"
106.5209999,11.10298,"[106.5209999,11.10298],"
106.5206999,11.10293,"[106.5206999,11.10293],"
106.5196999,11.10279,"[106.5196999,11.10279],"
106.5184999,11.10258,"[106.5184999,11.10258],"
106.5176999,11.10231,"[106.5176999,11.10231],"
106.5169999,11.10203,"[106.5169999,11.10203],"
106.5163999,11.10156,"[106.5163999,11.10156],"
106.5162999,11.10124,"[106.5162999,11.10124],"
106.5161999,11.10069,"[106.5161999,11.10069],"
106.5161999,11.10017,"[106.5161999,11.10017],"
106.5163999,11.09928,"[106.5163999,11.09928],"
106.5167999,11.09836,"[106.5167999,11.09836],"
106.5172999,11.09741,"[106.5172999,11.09741],"
106.5182999,11.09611,"[106.5182999,11.09611],"
106.5189999,11.09508,"[106.5189999,11.09508],"
106.5192999,11.09463,"[106.5192999,11.09463],"
106.5200999,11.09334,"[106.5200999,11.09334],"
106.5205999,11.09259,"[106.5205999,11.09259],"
106.5210999,11.09169,"[106.5210999,11.09169],"
106.5215999,11.09087,"[106.5215999,11.09087],"
106.5223999,11.09005,"[106.5223999,11.09005],"
106.5234999,11.08954,"[106.5234999,11.08954],"
106.5241999,11.08953,"[106.5241999,11.08953],"
106.5250999,11.08986,"[106.5250999,11.08986],"
106.5261999,11.09079,"[106.5261999,11.09079],"
106.5272999,11.09156,"[106.5272999,11.09156],"
106.5290999,11.09223,"[106.5290999,11.09223],"
106.5303999,11.09224,"[106.5303999,11.09224],"
106.5312999,11.09224,"[106.5312999,11.09224],"
106.5322999,11.092,"[106.5322999,11.092],"
106.5326999,11.09181,"[106.5326999,11.09181],"
106.5329999,11.09158,"[106.5329999,11.09158],"
106.5333999,11.09114,"[106.5333999,11.09114],"
106.5337999,11.09055,"[106.5337999,11.09055],"
106.5339999,11.08977,"[106.5339999,11.08977],"
106.5339999,11.08922,"[106.5339999,11.08922],"
106.5338999,11.08852,"[106.5338999,11.08852],"
106.5332999,11.0876,"[106.5332999,11.0876],"
106.5324999,11.08636,"[106.5324999,11.08636],"
106.5302999,11.08421,"[106.5302999,11.08421],"
106.5278999,11.08208,"[106.5278999,11.08208],"
106.5267999,11.0807,"[106.5267999,11.0807],"
106.5252999,11.07808,"[106.5252999,11.07808],"
106.5240999,11.07535,"[106.5240999,11.07535],"
106.5237999,11.0743,"[106.5237999,11.0743],"
106.5238,11.07377,"[106.5238,11.07377],"
106.5237999,11.07338,"[106.5237999,11.07338],"
106.5240999,11.07226,"[106.5240999,11.07226],"
106.5245999,11.07102,"[106.5245999,11.07102],"
106.5251999,11.06973,"[106.5251999,11.06973],"
106.5253999,11.06931,"[106.5253999,11.06931],"
106.5258999,11.06883,"[106.5258999,11.06883],"
106.5265999,11.06833,"[106.5265999,11.06833],"
106.5275999,11.06774,"[106.5275999,11.06774],"
106.5283999,11.06705,"[106.5283999,11.06705],"
106.5287999,11.06669,"[106.5287999,11.06669],"
106.5290999,11.06628,"[106.5290999,11.06628],"
106.5294999,11.06565,"[106.5294999,11.06565],"
106.5299999,11.06504,"[106.5299999,11.06504],"
106.5308999,11.06242,"[106.5308999,11.06242],"
106.5321999,11.06017,"[106.5321999,11.06017],"
106.5328999,11.0591,"[106.5328999,11.0591],"
106.5347999,11.05745,"[106.5347999,11.05745],"
106.5362999,11.05658,"[106.5362999,11.05658],"
106.5401999,11.0549,"[106.5401999,11.0549],"
106.5422999,11.05425,"[106.5422999,11.05425],"
106.5443999,11.05337,"[106.5443999,11.05337],"
106.5461999,11.0521,"[106.5461999,11.0521],"
106.5471999,11.051,"[106.5471999,11.051],"
106.5480999,11.04879,"[106.5480999,11.04879],"
106.5482999,11.04795,"[106.5482999,11.04795],"
106.5488999,11.04704,"[106.5488999,11.04704],"
106.5494999,11.0465,"[106.5494999,11.0465],"
106.5495999,11.04644,"[106.5495999,11.04644],"
106.5499999,11.04616,"[106.5499999,11.04616],"
106.5502999,11.04603,"[106.5502999,11.04603],"
106.5509999,11.04588,"[106.5509999,11.04588],"
106.5512999,11.04585,"[106.5512999,11.04585],"
106.5519999,11.04577,"[106.5519999,11.04577],"
106.5548999,11.04576,"[106.5548999,11.04576],"
106.5581999,11.04569,"[106.5581999,11.04569],"
106.5583999,11.04566,"[106.5583999,11.04566],"
106.5596999,11.04552,"[106.5596999,11.04552],"
106.5623999,11.0452,"[106.5623999,11.0452],"
106.5634999,11.04507,"[106.5634999,11.04507],"
106.5652999,11.04506,"[106.5652999,11.04506],"
106.5666999,11.04504,"[106.5666999,11.04504],"
106.5674999,11.04545,"[106.5674999,11.04545],"
106.5680999,11.04593,"[106.5680999,11.04593],"
106.5684999,11.04695,"[106.5684999,11.04695],"
106.5685999,11.04755,"[106.5685999,11.04755],"
106.5685999,11.04901,"[106.5685999,11.04901],"
106.5686999,11.04988,"[106.5686999,11.04988],"
106.5689999,11.0509,"[106.5689999,11.0509],"
106.5696999,11.05205,"[106.5696999,11.05205],"
106.5709999,11.05381,"[106.5709999,11.05381],"
106.5712999,11.0542,"[106.5712999,11.0542],"
106.5716999,11.05454,"[106.5716999,11.05454],"
106.5719999,11.05463,"[106.5719999,11.05463],"
106.5722999,11.05467,"[106.5722999,11.05467],"
106.5726999,11.05461,"[106.5726999,11.05461],"
106.5731999,11.05438,"[106.5731999,11.05438],"
106.5739999,11.05373,"[106.5739999,11.05373],"
106.5743999,11.05323,"[106.5743999,11.05323],"
106.5747999,11.05271,"[106.5747999,11.05271],"
106.5749999,11.05234,"[106.5749999,11.05234],"
106.5753999,11.05188,"[106.5753999,11.05188],"
106.5776999,11.04973,"[106.5776999,11.04973],"
106.5786999,11.04888,"[106.5786999,11.04888],"
106.5787999,11.04877,"[106.5787999,11.04877],"
106.5794999,11.04803,"[106.5794999,11.04803],"
106.5799999,11.047,"[106.5799999,11.047],"
106.5803999,11.04572,"[106.5803999,11.04572],"
106.5809999,11.04261,"[106.5809999,11.04261],"
106.5811999,11.0411,"[106.5811999,11.0411],"
106.5812999,11.0406,"[106.5812999,11.0406],"
106.5815999,11.04012,"[106.5815999,11.04012],"
106.5820999,11.03929,"[106.5820999,11.03929],"
106.5827999,11.03827,"[106.5827999,11.03827],"
106.5828999,11.03809,"[106.5828999,11.03809],"
106.5830999,11.03784,"[106.5830999,11.03784],"
106.5835999,11.03745,"[106.5835999,11.03745],"
106.5842999,11.03719,"[106.5842999,11.03719],"
106.5854999,11.03668,"[106.5854999,11.03668],"
106.5861999,11.03653,"[106.5861999,11.03653],"
106.5867999,11.03638,"[106.5867999,11.03638],"
106.5880999,11.03627,"[106.5880999,11.03627],"
106.5888999,11.03626,"[106.5888999,11.03626],"
106.5896999,11.03641,"[106.5896999,11.03641],"
106.5901999,11.03657,"[106.5901999,11.03657],"
106.5907999,11.03692,"[106.5907999,11.03692],"
106.5911999,11.03751,"[106.5911999,11.03751],"
106.5915999,11.03873,"[106.5915999,11.03873],"
106.5916999,11.04025,"[106.5916999,11.04025],"
106.5920999,11.04195,"[106.5920999,11.04195],"
106.5928999,11.04343,"[106.5928999,11.04343],"
106.5937999,11.04442,"[106.5937999,11.04442],"
106.5945999,11.04507,"[106.5945999,11.04507],"
106.5953999,11.0454,"[106.5953999,11.0454],"
106.5971999,11.04565,"[106.5971999,11.04565],"
106.5982999,11.04559,"[106.5982999,11.04559],"
106.5993999,11.0453,"[106.5993999,11.0453],"
106.6002999,11.04446,"[106.6002999,11.04446],"
106.6011999,11.04339,"[106.6011999,11.04339],"
106.6020999,11.04202,"[106.6020999,11.04202],"
106.6026999,11.04126,"[106.6026999,11.04126],"
106.6029516,11.04063,"[106.6029516,11.04063],"
106.6030223,11.0401128,"[106.6030223,11.0401128],"
106.602983,11.0396483,"[106.602983,11.0396483],"
106.6027235,11.0390582,"[106.6027235,11.0390582],"
106.602083,11.0380625,"[106.602083,11.0380625],"
106.6005999,11.0362,"[106.6005999,11.0362],"
106.5986999,11.03381,"[106.5986999,11.03381],"
106.5961999,11.03107,"[106.5961999,11.03107],"
106.5956999,11.03027,"[106.5956999,11.03027],"
106.5953999,11.02922,"[106.5953999,11.02922],"
106.5951999,11.02817,"[106.5951999,11.02817],"
106.5949999,11.02549,"[106.5949999,11.02549],"
106.5950999,11.02439,"[106.5950999,11.02439],"
106.5955999,11.02255,"[106.5955999,11.02255],"
106.5967999,11.01863,"[106.5967999,11.01863],"
106.5972999,11.0173,"[106.5972999,11.0173],"
106.5978999,11.01598,"[106.5978999,11.01598],"
106.5979999,11.01582,"[106.5979999,11.01582],"
106.5987999,11.01511,"[106.5987999,11.01511],"
106.5997999,11.01453,"[106.5997999,11.01453],"
106.6004999,11.0143,"[106.6004999,11.0143],"
106.6011999,11.01413,"[106.6011999,11.01413],"
106.6014999,11.01406,"[106.6014999,11.01406],"
106.6024999,11.01381,"[106.6024999,11.01381],"
106.6042999,11.01335,"[106.6042999,11.01335],"
106.6069999,11.01235,"[106.6069999,11.01235],"
106.6087999,11.01184,"[106.6087999,11.01184],"
106.6103999,11.01166,"[106.6103999,11.01166],"
106.6114999,11.01166,"[106.6114999,11.01166],"
106.6142999,11.01172,"[106.6142999,11.01172],"
106.6148999,11.01172,"[106.6148999,11.01172],"
106.6155999,11.01166,"[106.6155999,11.01166],"
106.6161999,11.01159,"[106.6161999,11.01159],"
106.6162999,11.01159,"[106.6162999,11.01159],"
106.6170999,11.01122,"[106.6170999,11.01122],"
106.6177999,11.01087,"[106.6177999,11.01087],"
106.6183999,11.0104,"[106.6183999,11.0104],"
106.6189999,11.00964,"[106.6189999,11.00964],"
106.6195999,11.00892,"[106.6195999,11.00892],"
106.6202999,11.00774,"[106.6202999,11.00774],"
106.6210999,11.00593,"[106.6210999,11.00593],"
106.6212999,11.00501,"[106.6212999,11.00501],"
106.6211999,11.00313,"[106.6211999,11.00313],"
106.6209999,11.00186,"[106.6209999,11.00186],"
106.6208999,11.00159,"[106.6208999,11.00159],"
106.6204999,11.00043,"[106.6204999,11.00043],"
106.6198999,10.99955,"[106.6198999,10.99955],"
106.6184999,10.99701,"[106.6184999,10.99701],"
106.6174999,10.99515,"[106.6174999,10.99515],"
106.6167999,10.99397,"[106.6167999,10.99397],"
106.6166999,10.99371,"[106.6166999,10.99371],"
106.6162999,10.99293,"[106.6162999,10.99293],"
106.6159999,10.9918,"[106.6159999,10.9918],"
106.6158999,10.99126,"[106.6158999,10.99126],"
106.6159999,10.99082,"[106.6159999,10.99082],"
106.6161999,10.9898,"[106.6161999,10.9898],"
106.6167999,10.98862,"[106.6167999,10.98862],"
106.6177999,10.9876,"[106.6177999,10.9876],"
106.6193999,10.98651,"[106.6193999,10.98651],"
106.6222999,10.98457,"[106.6222999,10.98457],"
